id,title,url,category,main_photo,content,video,keywords,comments,posted_at 
1734551930320,FBI paralajmëron: Hakerët me postë po dërgojnë USB të infektuar me viruse të ndryshëm,https://telegrafi.com/fbi-paralajmeron-hakeret-poste-po-dergojne-usb-te-infektuar-viruse-te-ndryshem/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/01/1-73-780x439.jpg,"FBI ka paralajmëruar përdoruesit në SHBA, që një grup i hakerëve që kryejnë sulme kibernetike po dërgojnë kompanive të ndryshme me postë USB me virusë.
Qëllimi i tyre është që me këtë “malware” të infektojnë rrjetin e kompanive të caktuara, transmeton Telegrafi.
Reklama
FBI ka njoftuar se grupi FIN7, që ka për cak Amazonin dhe ministrinë e Shëndetësisë në SHBA, po u dërgon përmes postës USB me malware disa kompanive.
Disa prej tyre përmbajnë kinse udhëzues për COVID-19 dhe kartolina me falënderime. E me to edhe USB-të, që në vete mbajnë logon LilyGO.
USB-të në vete bartin malware, që shpërndahet në momentin që USB-ja kyçet në kompjuter dhe regjistrohet si Human Interface Device (HID) Keyboard, që mbetet funksional edhe nëse USB-ja largohet nga kompjuteri.
Reklama
Aty me pas fillon instalimin e një malware shtesë, e qëllimi i fundit është instalimi i disa virusë që shkaktojnë probleme tejet të mëdha.
Kjo nuk është hera e parë që FIN7 me postë u dërgon malware personave të caktuar. Dy vite më parë, i njëjti grup u dërgonte pako hoteleve, restoranteve dhe kompanive që eshin me pakicë. /Telegrafi/",,FBISHBASulm kibernetik,,12.01.2022 08:08:00
1734551941648,Telefonat celularë do të jenë më të shpejtë falë Android 12 Go Edition,https://telegrafi.com/telefonat-celulare-te-jene-te-shpejte-fale-android-12-go-edition/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/12/Screenshot_7-19-780x439.png,"Sistemi operativ Android 12 i Google po arrin gjithnjë e më shumë pajisje, dhe kompania tani ka shpallur Android 12 Go Edition.
Është një OS që vjen në pajisjet në vitin 2022 dhe që do t’i bëjë ata më të lirë dhe deri në 30 për qind më të shpejt.
Reklama
Nëse hapësira në telefon është problem, funksioni i ri do të lejojë që OS të kursejë baterinë dhe memorien duke kaluar aplikacionet në modalitetin e hibernimit, pra ato që nuk përdoren shpesh nga përdoruesi.
Apps on your #Android12 (Go edition) device will launch up to 30% faster pic.twitter.com/VwbjPq6QF9
— matthias mader (@messi4hx) December 14, 2021
Ndërkohë, opsioni Nearby Share ju lejon të kurseni të dhëna duke transferuar aplikacione midis pajisjeve. Përveç kësaj, nëse përdoruesi ka nevojë ndonjëherë për një përkthim të faqes në internet, ai do ta bëjë këtë shpejt dhe me lehtësi falë shkurtores së re.
Reklama
Përveç performancës, Android 12 Go Edition sjell gjithashtu mbrojtje më të mirë të privatësisë. Paneli i kontrollit do t’ju lejojë të shikoni të gjitha lejet për aplikacionet e instaluara, si dhe t’i tërheqni ato nëse është e nevojshme.
Do të jetë e mundur të kontrolloni nëse kamera dhe mikrofoni janë aktive falë treguesve të rinj të privatësisë në shiritin e statusit.
Nëse përdoruesi lejon dikë të përdorë pajisjen e tij, ai do të jetë në gjendje të hapë një llogari të përkohshme direkt nga ekrani i kyçjes. Android 12 Go Edition do të rivendosë automatikisht telefonin kur përdoruesi i përkohshëm të përfundojë përdorimin e tij.
Google tha gjithashtu se më shumë se 200 milionë njerëz në mbarë botën përdorin Android Go Edition. Kjo nuk është një gjë e keqe duke qenë se ai është prezent që nga viti 2017. /Telegrafi/
Reklama",,Android,,15.12.2021 14:48:00
1734551928912,"Bleu tastierën e pazakontë në internet, por nuk e dinte se ajo ishte përdorur për të lëshuar raketa bërthamore",https://telegrafi.com/bleu-tastieren-e-pazakonte-ne-internet-por-nuk-e-dinte-se-ajo-ishte-perdorur-per-te-leshuar-raketa-berthamore/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/12/keyboard-1-780x439.jpg,"YouTuber Pointless Tinkering ka postuar një video të një tastierë të pazakontë. Kur e bleu në eBay, nuk e dinte se çfarë ishte. Ai mendoi se butonat me “Transmet”, “Abort” dhe “Inicio” ishin qesharake.
Më vonë ai zbuloi se tastiera ishte pjesë e një lëshuesi rakete bërthamore amerikane.
Reklama
Ishte pjesë e programit Rapid Execution and Combat Targeting (REACT) të Forcave Ajrore të SHBA-së dhe u përdor në kapanone atomike për raketat e lundrimit Minuteman III në vitet 1980 .
ICBM mund të mbante deri në 3 koka bërthamore dhe kishte një rreze veprimi deri në 13,000 kilometra.
Konsola me tastierë kontrollohej nga 2 ushtarë. Ka çelsat e kallamit që përdorin magnet për të regjistruar goditjet e tasteve. Komponentët e mëtejshëm janë një çip Intel MD82510 / B si një kontrollues serial, një mikrokontrollues Intel 8051 dhe çipat RS422.
Reklama
Megjithatë, tastiera e raketave bërthamore nuk është plotësisht e përshtatshme për përdorim të përditshëm, sepse tastet Ctrl, Alt dhe Down nuk funksionojnë. /Telegrafi/",,Armë berthamoreTastiera,,07.12.2021 10:27:00
1734551943504,Hakohen telefonat inteligjentë të nëntë punonjësve të Departamentit të Shtetit,https://telegrafi.com/hakerohen-telefonat-inteligjente-te-nente-punonjesve-te-departamentit-te-shtetit/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/12/Screenshot_1-20-780x439.png,"Telefonat Iphone të të paktën nëntë punonjësve të Departamentit amerikan të Shtetit janë bërë objekt sulmesh kibernetike, përmes një programi përgjimi të sofistikuar të prodhuar nga kompania NSO me qendër në Izrael, sipas katër personave që kanë dijeni për këtë çështje.
Ndërhyrjet që ndodhën në muajt e fundit, nga hakerë të panjohur, kishin vënë në shënjestër zyrtarët amerikanë që shërbejnë në Ugandë, si dhe ata që merren me çështje të lidhura me këtë vend të Afrikës Lindore, thanë dy nga burimet e cituara nga agjencia e lajmeve Reuters, e cila njoftoi e para për këtë lajm.
Reklama
Sulmi përbën ndërhyrjet më të gjera të njohur, tek mjetet e komunikimit që dispononojnë zyrtarët amerikanë përmes teknologjisë së kompanisë NSO.
Reuters nuk mundi të identifikonte autorët e sulmeve më të fundit kibernetike.
Reklama
Grupi NSO tha në një deklaratë të enjten se nuk kishte asnjë tregues se ishin përdorur teknologjia e prodhuar nga kjo kompani, dhe tha se do të hetojë bazuar në njoftimin e agjencisë Reuters.
“Nëse hetimi tregon se këto veprime janë kryer vërtet me paisjet e NSO-së, klientëve do t’u hiqet përgjithmonë e drejta që t’i përdorin ato dhe do të ndërmerren veprime ligjore”, tha një zëdhënës i NSO-së, i cili shtoi se grupi do të “bashkëpunojë gjithashtu me çdo autoritet përkatës qeveritar dhe do të publikojë informacionin e plotë që do të marrë”.
NSO ka thënë prej kohësh se ua shet produktet e saj vetëm klientëve në fushën e zbatimit të ligjit dhe zbulimit, duke i ndihmuar ata të monitorojnë kërcënimet mbi sigurinë dhe se nuk është i përfshirë drejtpërdrejt në operacionet e përgjimit.
Reklama
Zyrtarët në ambasadën e Ugandës në Uashington nuk bënë komente. Një zëdhënës i kompanisë Apple nuk pranoi të komentonte.
Një zëdhënës i Departamentit të Shtetit nuk pranoi të komentojë mbi ndërhyrjet, por përmendi vendimin e fundit të Departamentit të Tregtisë për ta përfshirë kompaninë izraelite në një listë entitetesh, me të cilat kompanitë amerikane e kanë të vështirë të bashkëpunojnë për të bërë biznes.
Grupi NSO dhe një firmë tjetër që prodhon paisje përgjimi “u përfshinë në listën e entiteteve bazuar në arsyetimin se kanë prodhuar dhe vënë në dispozicion paisje përgjimi për qeveritë e huaja që i kanë përdorur ato për të vënë në shënjestër zyrtarë qeveritarë, gazetarë, biznesmenë, aktivistë, akademikë dhe punonjës të ambasadave ”, tha në një njoftim muajin e kaluar Departamenti i Tregtisë.
Reklama
Programi i NSO-së është i aftë jo vetëm të regjistrojë mesazhe të koduara, foto dhe informacione të tjera të ndjeshme nga telefonat tek të cilat është ndërhyrë, por edhe t’i kthejë ato në pajisje regjistrimi për të monitoruar mjedisin, bazuar në manualet e produktit të analizuara nga agjencia Reuters.
Njoftimi i kompanisë Apple për përdoruesit e prekur nuk e përmendte kompaninë që ka krijuar programine përdorur.
Personat e vënë në shënjestër të njoftuar nga Apple përfshinin qytetarë amerikanë dhe ishin lehtësisht të identifikueshëm si punonjës të qeverisë amerikane, sepse ata kishin përdorur adresat emailit të Departamentit të Shtetit me ID-në e tyre të telefonave Apple, thanë dy nga personat.
Telefonat e tyre dhe personave të tjerë të prekur të njoftuar nga Apple dhe që ishin në vendet të ndryshme, ishin infektuar nga një defekt që Apple nuk e kishte rregulluar deri në shtator, thanë burimet.
Reklama
Të paktën që nga shkurti, ky defekt në programim kishte lejuar disa klientë të NSO-së të merrnin e kontrollin e telefonave iPhone thjesht duke dërguar kërkesa të padukshme por të infektuara përmes tekst- mesazheve në pajisje, thanë studiues që kanë analizuar fushatën e spiunazhit.
Viktimat nuk kishin nevojë ta shihnin kërkesën ose të bënin ndonjë veprim, në mëmyrë që depërtimi të ishte i suksesshëm. Pasi ishte realizuar depërtimi, mund të instalohej versioni i softuerit të përgjimit të NSO-së, i njohur si Pegasus.
Njoftimi i kompanisë Apple se do të informonte të prekurit erdhi javën e kaluar në të njëjtën ditë që ajo paditi grupin NSO, duke e akuzuar atë se ka ndihmuar shumë klientë të depërtojnë në softuerin e paisjeve të kompanisë, iOS.
Reklama
Në një përgjigje publike, NSO ka thënë se teknologjia e saj ndihmon në frenimin e terrorizmit dhe se ka instaluar mjete kontrolli për të frenuar përgjimin e objektivave të pafajshëm.
Për shembull, NSO thotë se sistemi i saj i ndërhyrjes nuk mund të funksionojë në telefonat me numra amerikanë që fillojnë me prefiksin +1.
Por në rastin e Ugandës, punonjësit e Departamentit të Shtetit të vënë në shënjestër përdornin iPhone të regjistruar me numra telefoni të huaj, thanë dy nga burimet.
Një zyrtar i lartë i administratës së Presidentit Biden, i cili nuk u identifikua, tha se kërcënimi ndaj personelit amerikan jashtë vendit ishte një nga arsyet që administrata po merrte masa ndaj kompanive si NSO dhe po ndërmerrte diskutime në shkallë a globale për kufizimin e përgjimeve.
Reklama
Zyrtari shtoi se administrate ka vënë re “abuzime sistematike” në shumë vende që përfshijnë softuerin Pegasus të NSO-së.
Historikisht, në të shkuarën, disa nga klientët më të njohur të kompanisë përfshinin Arabinë Saudite, Emiratet e Bashkuara Arabe dhe Meksikën.
Ministria izraelite e Mbrojtjes është ajo që miraton licencat e eksportit për kompaninë NSO, e cila ka lidhje të ngushta me komunitetin e mbrojtjes dhe atë të zbulimit të Izraelit, për të shitur teknologjinë e saj ndërkombëtarisht.
Në një deklaratë, ambasada izraelite në Uashington tha se shënjestrimi i zyrtarëve amerikanë, ishte një shkelje serioze e rregullave të saj.
“Produktet kibernetike si ky që po përmendet janë të mbikëqyrura dhe të licencuara për t’u eksportuar tek vendet e tjera vetëm për qëllime që lidhen me kundër-terrorizmin dhe krimet e rënda”, tha një zëdhënës i ambasadës.
Reklama
“Dispozitat e licencimit janë shumë të qarta dhe nëse këto pretendime janë të vërteta, është shkelje e rëndë e këtyre dispozitave”, tha ai. /voa/",,SHBA,,03.12.2021 21:50:00
1734551939152,Fundi i telefonave? Apple pritet të zëvendësojë iPhone-in me një pajisje edhe më të avancuar,https://telegrafi.com/fundi-telefonave-apple-pritet-te-zevendesoje-iphone-nje-pajisje-edhe-te-avancuar/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/12/Apple-e1638356430881-780x439.jpg,"Apple planifikon që deri në 10 vjet të zëvendësojë iPhone-in me kufje të teknologjisë virtuale që njihen si “Realiteti i Shtuar” (AR).
Sipas medieve të huaja, përcjell Telegrafi, procesi me sa duket do të fillojë vitin e ardhshëm me lansimin e një pajisjeje “të montuar në kokë”.
Reklama
Në një shënim për investitorët i parë nga MacRumors, analisti i shquar Ming-Chi Kuo shpjegoi se “Qëllimi i Apple është të zëvendësojë iPhone me AR deri në dhjetë vjet”.
Ky tranzicion pritet të fillojë në fund të vitit 2022 me lansimin e kufjeve të para AR të Apple.
Pajisja me sa duket do të jetë në gjendje të funksionojë në mënyrë të pavarur pa pasur nevojë të lidhet me një Mac ose iPhone dhe Apple po synon të mbështesë një “gamë gjithëpërfshirëse aplikacionesh për të nisur procesin e zëvendësimit të iPhone.
Reklama
Ky tranzicion është vendosur të fillojë në fund të vitit 2022 me lançimin e kufjeve të para AR të Apple.
Pajisja me sa duket do të jetë në gjendje të funksionojë në mënyrë të pavarur pa pasur nevojë të lidhet me një Mac ose iPhone, dhe Apple po synon të mbështesë një “gamë gjithëpërfshirëse aplikacionesh” për të nisur procesin e zëvendësimit të iPhone. /Telegrafi/",,iPhone,,01.12.2021 12:40:00
1734551931216,Po vijnë ekranet “elastike” për telefonat e mençur,https://telegrafi.com/po-vijne-ekranet-elastik-per-telefonat-e-mencur/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/11/image_readtop_2017_852666_15142703693149206-780x439.jpg,"Kompania koreano-jugore njofton teknologji të reja për krijimin e ekraneve OLED.
Samsung Display, divizioni i gjigantit koreano-jugor i ngarkuar me prodhimin e ekraneve, prezantoi një mikrofaqe të re që fokusohet në teknologjitë OLED të kompanisë.
Reklama
Detajet dhe fotot e teknologjive të reja të ekranit OLED për telefona fleksibël, laptopë dhe produkte të tjera mund të gjenden në faqe.
Samsung i quan panelet e tij fleksibël OLED “Flex OLED”, dhe ato ndahen në pesë nënkategori – Flex Bar, Flex Note, Flex Square, Rollable Flex dhe Slidable Flex.
Ekranet OLED Flex Bar janë të dizajnuara për telefona fleksibël në një format të palosshëm, siç është Galaxy Z Flip3, ndërsa Flex Square OLED është menduar për modele fleksibël si Galaxy Z Fold3. Flex Note OLED janë krijuar për laptopë me ekran të ndritshëm.
Reklama
OLED Flex me rrëshqitje mund të përdoret në pajisjet me ekran rrëshqitës dhe të zgjerueshëm, ndërsa OLED Rollable Flex mund të përdoret në pajisjet me ekrane të përdredhur.
Samsung aktualisht nuk ka produkte që përdorin teknologjitë Slidable Flex ose Rollable Flex, e vogla pritet të prezantojë së shpejti pajisjet me këto lloj ekranesh OLED. /Telegrafi/",,OLEDSamsung,,23.11.2021 15:07:00
1734552427984,E Marta e Sigurisë Kibernetike,https://telegrafi.com/e-marta-e-sigurise-kibernetike/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/11/3-49-780x439.jpg,"Konferenca ndërkombëtare “HACK to LEARN and PROTECT’ me 23 Nëntor në Hotel Emerald në edicionin e saj të dytë sjellë shumë befasi dhe inovacion  mbi sigurinë kibernetike. Ky event i mbështetur nga Ambasada Amerikane në Kosovë, i ka dhënë mundësinë “Albanian Cyber Asociation” për të sjellë në Prishtinë njohësit dhe ekspertët më të shquar të sigurisë kibernetike në rajon e më gjerë.
Konferenca e ndarë në panele diskutimi sjell temat më të nxehta e problemore të sigurisë online  si blockchain, deepfakes, fake news, threat hunting, hacking and forensics. Me fjalë rasti konferencën do ta hap Nick Giacobbe – Charge’ d’Affaires nga Ambasada Amerikane në Kosovë.
Reklama
Pause
Loaded:
Remaining Time 
-1:35
Unmute
×
Por, sivjet mëtojmë të shkojmë më larg, për t’ju qasur një problemi tepër të madh,  të fushës së komunikimit dhe informimit. LAJMET E RREME “paketohen” aq mirë në mediat online saqë është tepër sfiduese të zbulohen. E gjithë kjo ka bërë që dezinformimi të shpërthejë si një bombë kudo. Viktimat dihen,janë qytetarët që nuk e dallojnë një lajm të rremë nga një lajm me burime dhe fakte të konfirmuara.
Reklama
Mediat e kanë rastin më të mirë të mundshëm, për të aplikuar metodat më të reja e më të sigurta që të mbrohen nga sulmet kibernetike.
Pjesëmarrja në konferencë është hindride, fizikisht për një numër të limituar të pjesëmarrësve dhe onlajn për dashamirët e kësaj fushe. Linku për aplikim në konferencën gjeni këtu. Zgjedhni opsionin Invitation Only.
Një panel njohësish të kësaj problematike në Kosovë, synon të zbërthejë në cdo formë këtë cështje të marten, duke dhënë po ashtu konkluzat e rekomandimet mbi masat që duhet të merrën që kjo betejë mes gënjeshtres dhe të vërtetës të vihet nën kontrollë.
Nëpër të gjitha panelët kemi involvuar zyrtarë të lartë shtetëror të cilët do të flasin mbi të arriturat dhe sfidat e vendit tonë në fushën e sigurisë kibernetike.
Reklama
Metoda të sofistikuara dhe të pa detektueshme të hacking me arduino do të prezantohen nga hulumtuesi njohur i sigurisë Kastriot Fetahaj. Po ashtu hakerë të shumtë nga Kosova dhe Shqipëria do të paraqesin teknika më të reja të hacking dhe mënyra për tu mbrojtur.
Blockchain, kriptografia, vula elektronike dhe benefitet e saj do te prezantohen nga ekspertët dhe ligjëruesit e Universitetit te Prishtinës, Prof. Dr. Blerim Rexha dhe Vehbi Neziri.
Klorenta Janushi – Themeluese e Women4Cyber, dhe e përzgjedhur si TOP 100 femrat me influencë në Evropë për siguri kibernetike, do të prezantojë rrugëtimin e saj.
Aktiviteti më zhurmues i eventit është padyshim  edicioni i gjashtë me hakerët etik “THE DAY WHEN HACKIN IS LEGAL VI” të cilët do të testojnë në aspektin e sigurisë kibernetike një numër të madh të portaleve të mediave vendore.
Reklama
Dhe në këmbim do të shpërblehen me një buxhet prej 20000 dollarë të financuar nga Ambasada Amerikane në Kosovë.
Nëse jeni media e regjistruar në Kosovë, dhe dëshironi të testoni dhe siguroni portalin, mund të aplikoni në linkun këtu.
E nëse  ndani pasion dhe keni njohuri në identifikimin e dobësive në portale, Linku për aplikim si haker këtu.",,Siguria kibernetike,,21.11.2021 12:19:00
1734552424336,Britania dhe SHBA bashkojnë forcat kundër sulmeve kibernetike,https://telegrafi.com/britania-dhe-shba-bashkojne-forcat-kunder-sulmeve-kibernetike/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/11/US-UK-Cyber-security-780x439.jpg,"Shtetet e Bashkuara dhe Britania e Madhe po bashkojnë forcat ndaj kundërshtarëve të tyre të përbashkët, të cilët kryejnë aktivitete kibernetike keqdashëse.
Veprimi i kombinuar do të adresonte “kërcënimet në zhvillim me një gamë të plotë aftësish”.
Reklama
Pause
Loaded:
Remaining Time 
-1:17
Unmute
×
Kundërshtarët e përbashkët nuk u emëruan, por njoftimi vjen pas shqetësimit në rritje për ransomware me bazë në Rusi.
Plani u diskutua javën e kaluar në një takim vjetor të shefave të inteligjencës, në SHBA, raporton bbc.
Ata gjithashtu po bëjnë të qartë se partneriteti i gjatë i inteligjencës është përkthyer në operacione në internet. /Telegrafi/",,Britania e MadheSHBA,,19.11.2021 11:46:00
1734572813648,Japonezët thyejnë rekordin për internetin më të shpejtë në botë – mund të shkarkoni gati 80 mijë filma për një sekondë,https://telegrafi.com/japonezet-thyejne-rekordin-per-internetin-te-shpejte-ne-bote-mund-te-shkarkoni-gati-80-mije-filma-per-nje-sekonde/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/11/Internet-780x439.png,"Inxhinierët në Japoni kanë vendosur një rekord të ri botëror për internetin më të shpejtë –  dhe është aq i shpejtë sa do të mund të shkarkoni gati 80 mijë filma në vetëm një sekondë.
Shpejtësia e internetit zakonisht matet nga sa të dhëna mund të transmetohen midis dy pajisjeve në një sekondë, transmeton Telegrafi.
Reklama
Pause
Loaded:
Remaining Time 
-1:36
Unmute
×
Rekordi i ri është 319 terabit për sekondë (Tb/s). Ky është dyfishi i rekordit të mëparshëm botëror për internetin më të shpejt dhe rreth 7.6 milionë herë më shpejt se shpejtësia mesatare e internetit në shtëpi në SHBA (42 megabit për sekondë).
Kabllot me fibër optike: Lloje të ndryshme lidhjesh interneti transmetojnë të dhëna mbi lloje të ndryshme harduerësh. Lidhjet e vjetra dial-up, për shembull, mbështeteshin në telat e telefonit, ndërsa lloji më i shpejtë i internetit i disponueshëm sot – fibra – përdor kabllot me fibra optike.
Reklama
Këto kabllo transmetojnë të dhëna duke përdorur impulse drite, të cilat udhëtojnë përgjatë fibrave të holla optike me bërthama qelqi ose plastike. /Telegrafi/",,InternetiJaponia,,13.11.2021 22:12:00
1734551942608,"Disa kompani gjermane përballen me sulme kibernetike, ato ndodhën në të njëjtën kohë",https://telegrafi.com/disa-kompani-gjermane-perballen-sulme-kibernetike-ato-ndodhen-ne-te-njejten-kohe/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/11/shutterstock_666678916-800x450-1-780x439.jpg,"Disa kompani gjermane, duke përfshirë kompanitë elektronike të shitjes me pakicë MediaMarkt dhe Saturn, janë prekur nga sulmet e ransomware ditët e fundit.
Sipas mediave të huaja, përcjell Telegrafi, ofruesi i shërbimit mjekësor të IT Medatixx njoftoi të hënën (9 nëntor) se ishte objektiv i një sulmi kibernetik në mes të javës së kaluar dhe kompanitë e shitjes me pakicë të elektronikës MediaMarkt dhe Saturn gjithashtu ranë viktimë e një sulmi ransomware gjatë natës midis të dielës dhe të hënës.
Reklama
Pause
Loaded:
Remaining Time 
-1:23
Unmute
×
Mediatixx raportoi se sulmi kibernetik preku “pjesë të rëndësishme të sistemit tonë të brendshëm të IT”.
Ndërkohë, një “kripto-virus” infektoi disa serverë Windows në MediaMarkt dhe Saturn, duke prekur rreth 3100 serverë.
Prokurori publik i qytetit verior bavarez të Bamberg tha për EURACTIV se dy sulmet nuk besohet të kenë lidhje ndërmjet vete.
Reklama
Në sulmet ransomware, hakerët përdorin malware për të depërtuar në sisteme dhe për të enkriptuar të dhënat.
Për të rikthyer qasjen në të dhënat e koduara, ata zakonisht kërkojnë shuma të tepruara parash.
Në të dyja rastet, ende nuk dihet shkalla e saktë e sulmit.
“Aktualisht jemi duke punuar intensivisht me ekspertë të brendshëm dhe të jashtëm, si dhe me autoritetet përgjegjëse për të analizuar dhe identifikuar sa më shpejt dëmin e shkaktuar”, tha MediaMarkt për EURACTIV.
“Për momentin nuk dihet nëse dhe në çfarë mase janë vjedhur të dhënat. Prandaj nuk mund të përjashtohet që të dhënat e ruajtura tek ne janë vjedhur”, tha Medatixx në një deklaratë për shtyp, duke u bërë thirrje klientëve të ndryshojnë fjalëkalimet e tyre, në mënyrë që hakerët të mos kenë akses në llogaritë e tyre. /Telegrafi/
Reklama",,GjermaniaSulm kibernetik,,11.11.2021 19:36:00
1734572900432,"Njihuni me Xperia PRO-I, telefonin që Sony e quan “Kamera”",https://telegrafi.com/njihuni-xperia-pro-telefonin-qe-sony-e-quan-kamera/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2021/10/Screenshot_1-32-780x439.jpg,"Sot Sony prezantoi Xperia PRO-I me një sensor kamere 1 inç të huazuar direkt nga kamera kompakte Sony Alpha RX100 VII e vlerësuar nga kritikët. Kompania japoneze po ripërcakton termin “telefon me kamerë” me idenë e saj të re, dhe në fakt, pajisja njihet nga brenda si “Kamera”.
Xperia PRO-I zë një vend tjetër në portofolin e smartfonëve të Sony, duke u pozicionuar vertikalisht nga pajisjet Xperia 1, 5 dhe 10 të orientuara nga konsumatori. Nuk është as një pasardhës i drejtpërdrejtë i Xperia PRO, pavarësisht ngjashmërive në emër.
Reklama
Pause
Loaded:
Remaining Time 
-1:33
Unmute
×
Ndryshe nga Xperia PRO i parë, i cili ishte i përshtatur për transmetime të drejtpërdrejta, Xperia PRO-I po ofron një paketë më të plotë për fotografët dhe videografët. Karakteristika më e rëndësishme në bord është sensori i sipërpërmendur i kamerës Exmor RS i tipit 1.0 me fokus automatik të zbulimit të fazës, i vendosur poshtë një ZEISS Tessar Optics 24 mm me hapje të dyfishtë F2.0/F4.0.
Reklama
Sony e ka pajisur Xperia PRO-I me kaq shumë veçori të nivelit pro dhe mjete softuerike sa që do të na duhet të mbulojmë çdo gjë në mënyrë sistematike. Le të fillojmë me të shtëna të palëvizshme, raporton phonearena.
Disa prej jush mund të jenë të njohur me Alpha RX100 VII dhe aftësitë e sensorit 1 inç brenda. Ai përmban pikselë të mëdhenj 2,4 µm, së bashku me mbështetje 12-bitësh RAW dhe 315 pika AF me zbulimin e fazës që mbulojnë 90 për qind të kornizës.
Për të përfituar sa më mirë nga një sensor kaq i madh, Sony ka zgjedhur një sistem me hapje të dyfishtë në kamerën kryesore 24 mm. Opsionet F2.0/F4.0 zgjerojnë më tej aftësitë e kamerës kryesore, duke ju lejuar të kapni më shumë dritë në situata të vështira ose të ndryshoni thellësinë e fushës dhe të prodhoni shkrepje të nivelit pro bokeh.
Reklama
Telefoni vjen i pajisur me tre kamera në anën e pasme, të gjitha me sensorë 12 MP. Lentja kryesore 24 mm plotësohet me një lente ultra të gjerë 16 mm dhe një 50 mm, dhe ka gjithashtu një sensor 3D iToF për të ndihmuar me fokusimin automatik.
Duke folur për fokusimin automatik, disa nga veçoritë me të cilat tashmë jeni njohur nga Xperia 1 III janë të pranishme këtu – si p.sh. Eye-AF në kohë reale te njerëzit dhe kafshët dhe modaliteti i shpërthimit 20 fps AF/AE, mirësjellje e të njëjtit BIONZ X procesor i imazhit celular.
Photography Pro është i pranishëm në Xperia PRO-I duke i lejuar përdoruesit të modifikojnë pothuajse çdo aspekt gjatë shkrepjes, ndërkohë që ofron gjithashtu një modalitet bazë pa luhatje për foto të shpejta.
Reklama
Butoni i dedikuar i shkrehësit të kamerës që ka qenë një markë tregtare e telefonave Xperia kohët e fundit është sigurisht i pranishëm, por ai është përmirësuar.
Butoni tani përmban të njëjtin modul të çelësit të diafragmës si kamerat e serisë RX100 të Sony dhe kërkon presion të ngjashëm për të përdorur AF dhe lëshimin e diafragmës, kështu që përdoruesit e RX100 do të ndihen si në shtëpi me sistemin. Shtypja e gjatë e butonit të diafragmës do të nisë Photography Pro edhe me një ekran të fikur, kështu që nuk do të humbisni asnjë kornizë.
Një përmirësim tjetër i vogël është vrima e rripit, ka kohë që kemi parë një veçori të tillë në një smartphone, por këtu ai shërben si një veçori shtesë e sigurisë për t’ju ndihmuar të mbroni Xperia PRO-I tuaj nga rrëzimet aksidentale.
Reklama
Vetë telefoni është vetëm 8,9 mm i trashë, kështu që është një veçori e këndshme për ta pasur në një pajisje kaq të hollë. /Telegrafi/",,KameraSony,,27.10.2021 06:08:00
